10000 , 216.89500045329333 , 485.10000145435333
20000 , 194.82000031545758 , 408.800000987947
30000 , 243.49000035077333 , 417.0000014603138
40000 , 243.58500047884883 , 513.6000009849668
50000 , 231.68000044412912 , 517.9000019207597
60000 , 247.3600004773587 , 420.0000015720725
70000 , 288.28000072091817 , 723.8000030368567
80000 , 227.7900006208569 , 420.0999998450279
90000 , 252.79500062689186 , 592.900003388524
100000 , 207.67500044479965 , 488.90000155568123
110000 , 217.68000044971706 , 444.6000013798475
120000 , 286.1650006983429 , 728.6000024229288
130000 , 225.0200007531792 , 445.90000163018703
140000 , 172.73500030823052 , 419.3000003695488
150000 , 208.6950006790459 , 414.9000016152859
160000 , 214.2950004324317 , 594.7000015601516
170000 , 251.3300005529076 , 577.6000012308359
180000 , 233.425000692904 , 575.300001770258
190000 , 234.43500080630184 , 578.7000024393201
200000 , 248.4750006072223 , 493.70000284165144
210000 , 193.85000043287874 , 490.40000189095736
220000 , 228.47500043921173 , 420.50000147521496
230000 , 214.78000055365266 , 525.5000028833747
240000 , 199.38500044718384 , 420.2000015228987
250000 , 233.29000071920456 , 522.2000025063753
260000 , 240.55000071674584 , 492.20000110566616
270000 , 212.56500058434904 , 418.20000091195107
280000 , 232.98000076785684 , 444.0000011473894
290000 , 218.33500078432263 , 421.4000017866492
300000 , 223.65500094741583 , 364.4000016376376
310000 , 238.11500053070486 , 527.1000020727515
320000 , 288.4950006756932 , 595.9000013247132
330000 , 253.6100008264184 , 424.3000017553568
340000 , 243.45500074438752 , 447.1000021100044
350000 , 308.56000105887654 , 577.0000021830201
360000 , 211.7500006765127 , 491.3000018596649
370000 , 240.07500067837537 , 524.0000019147992
380000 , 241.45500079877675 , 525.0000021979213
390000 , 254.19000068232418 , 594.9000022411346
400000 , 236.54000081941484 , 526.3000020608306
410000 , 253.46000063307582 , 447.90000109374523
420000 , 196.56000073924662 , 491.9000019952655
430000 , 241.0600007984787 , 420.70000230520964
440000 , 182.55000057928265 , 594.6000018715858
450000 , 283.45000086613 , 492.30000177770853
460000 , 232.91000071577727 , 729.2000029161572
470000 , 200.8850004903972 , 524.4000000879169
480000 , 246.95000068694353 , 420.3000019043684
490000 , 267.7200009521097 , 726.2000026926398
500000 , 269.19500087089835 , 729.100002579391
