10000 , 204.025000340119 , 416.3000014796853
20000 , 187.8400004580617 , 417.00000037252903
30000 , 188.16500028707088 , 248.79999942332506
40000 , 207.56500044129788 , 408.60000187158585
50000 , 194.00000046379864 , 417.30000088363886
60000 , 170.13000038191677 , 254.59999948740005
70000 , 218.63500041998924 , 417.50000185519457
80000 , 245.10000059679152 , 491.2000011950731
90000 , 268.645000596717 , 591.5000020489097
100000 , 262.60000059083103 , 416.6000008955598
110000 , 206.1650003902614 , 414.40000104159117
120000 , 264.50000061541795 , 592.9000013023615
130000 , 298.8300007928163 , 728.0000027492642
140000 , 170.91500055789948 , 420.10000143945217
150000 , 242.24000042825938 , 524.5999996438622
160000 , 267.2050007987767 , 493.60000122338533
170000 , 262.9400006424636 , 727.3000018373132
180000 , 241.98000058457257 , 493.0000009611249
190000 , 243.62000059634448 , 445.8000008240342
200000 , 240.40000063814222 , 492.7000029012561
210000 , 201.2400005210191 , 421.2000017762184
220000 , 250.61000068038703 , 529.5000008717179
230000 , 290.08000068627297 , 574.9000013768673
240000 , 235.0400005389005 , 491.7000009417534
250000 , 236.2000008482486 , 490.9000019878149
260000 , 271.38500079996885 , 728.4000023156404
270000 , 284.99500090368093 , 522.9000017791986
280000 , 258.5250007737428 , 812.6000028252602
290000 , 220.93500076532365 , 493.20000207424164
300000 , 244.7550003528595 , 577.4000009298325
310000 , 198.45500068068503 , 446.4000023677945
320000 , 246.43500062003733 , 727.7000025808811
330000 , 222.56500062309206 , 447.0000020042062
340000 , 241.3850005246699 , 493.00000124424696
350000 , 259.5150008108467 , 595.5000026449561
360000 , 286.9900007944554 , 575.5000015646219
370000 , 299.51000103354454 , 595.4000020697713
380000 , 309.7150009319186 , 946.2000021189451
390000 , 249.30500072315334 , 447.10000099241734
400000 , 319.81000089384617 , 529.1000009924173
410000 , 236.8750006530434 , 421.4000014439225
420000 , 303.17500095590947 , 727.5000024810433
430000 , 228.20500057302417 , 420.60000175982714
440000 , 199.54000043570994 , 419.90000035613775
450000 , 256.79500051550565 , 446.60000079870224
460000 , 268.97000084035096 , 577.1000019386411
470000 , 292.680000827834 , 596.2000016570091
480000 , 274.85500090606513 , 730.0000032186508
490000 , 247.7300008662045 , 447.70000122487545
500000 , 190.25000061132013 , 420.4000014811754
