10000 , 143.57499794662 , 509.89999236911535
20000 , 120.70999825634063 , 383.79999401420355
30000 , 124.26499818488955 , 409.2999930754304
40000 , 114.07999814637006 , 312.89999459683895
50000 , 139.384999332577 , 1116.400013588369
60000 , 136.9049978196621 , 491.79999029636383
70000 , 112.77499836012721 , 363.6999946385622
80000 , 155.58999752104282 , 707.9999883770943
90000 , 125.8449979558587 , 383.2999928370118
100000 , 148.79499740079046 , 413.99999252706766
110000 , 132.70499885641038 , 691.6000072136521
120000 , 149.034997779876 , 420.1999926865101
130000 , 158.74999721758067 , 577.5999886766076
140000 , 125.18499796129763 , 440.7999925389886
150000 , 156.65999754741787 , 425.1999919116497
160000 , 156.56499751545488 , 396.09999337792397
170000 , 150.3299974951893 , 415.79999262839556
180000 , 124.88499801680446 , 294.9999948889017
190000 , 156.11999743692576 , 335.9999936968088
200000 , 185.55999888926743 , 1208.9000192210078
210000 , 194.22999658621848 , 710.3999859690666
220000 , 128.88499787412584 , 357.99999418854713
230000 , 176.2649971228093 , 546.2999897003174
240000 , 173.66499700956047 , 544.5999893471599
250000 , 164.69999918304384 , 1196.500018723309
260000 , 117.12499816678465 , 326.59999361634254
270000 , 137.25999768674373 , 348.8999940007925
280000 , 192.754998594895 , 1192.3000174090266
290000 , 130.17499829642475 , 488.000000230968
300000 , 153.03499836660922 , 688.5000063031912
310000 , 152.17999748326838 , 362.9999964237213
320000 , 147.37999758310616 , 324.7999938502908
330000 , 155.08999747373164 , 363.2999961152673
340000 , 180.51999682746828 , 587.7999884039164
350000 , 190.25999751500785 , 668.1000055447221
360000 , 175.8099970154464 , 556.7999889180064
370000 , 171.3899970944971 , 525.3999916017056
380000 , 157.88499732762574 , 383.5999930277467
390000 , 171.33499721139668 , 403.19999320060015
400000 , 152.5799978375435 , 468.09999922662973
410000 , 154.40999741144478 , 595.6999894827604
420000 , 177.54499702230095 , 453.9999922141433
430000 , 176.57999755442142 , 597.4000026732683
440000 , 163.67499750889837 , 467.299999371171
450000 , 182.0949968881905 , 690.6999864652753
460000 , 185.39499745368957 , 567.200002707541
470000 , 214.64499626122415 , 422.0999915897846
480000 , 182.92499676905572 , 438.69999128580093
490000 , 251.81499533578753 , 588.7999881505966
500000 , 194.6899966083467 , 574.5999897941947
510000 , 222.39499597139655 , 545.2999889627099
520000 , 236.23499795123934 , 1220.900019980967
530000 , 150.19999757669865 , 380.79999317228794
540000 , 187.2449967905879 , 622.6999880746007
550000 , 209.4249984703958 , 1221.1000205352902
560000 , 171.48999770358205 , 560.8000015169382
570000 , 149.13499737530947 , 448.1999914571643
580000 , 196.16999664865435 , 471.59999287873507
590000 , 179.96499676443636 , 438.699991106987
600000 , 244.22999773547053 , 1207.1000180840492
610000 , 177.8299983367324 , 957.0000101029873
620000 , 310.089996381104 , 1208.4000195115805
630000 , 246.79999838471412 , 1306.8000231161714
640000 , 185.19499708898365 , 552.6999895200133
650000 , 229.26999675892293 , 565.4000032097101
660000 , 200.4899964157492 , 527.0999908298254
670000 , 256.0849979098886 , 1370.7000273391604
680000 , 272.63499716483057 , 1219.4000202789903
690000 , 175.9049970444292 , 381.0999923273921
700000 , 207.709996182099 , 492.999990850687
710000 , 235.46499581523238 , 422.7999916896224
720000 , 239.70499560758472 , 577.5999883189797
730000 , 233.79999815262855 , 1309.8000238388777
740000 , 276.02499661780894 , 1047.4000143185258
750000 , 277.4499972190708 , 1296.800023637712
760000 , 262.70999541096387 , 492.9999904483557
770000 , 323.4949960913509 , 1260.6000217273831
780000 , 168.41999705545604 , 329.09999376535416
790000 , 273.08999742157755 , 1332.1000239998102
800000 , 163.6799971178174 , 391.79999493062496
810000 , 249.5249953892082 , 473.0999907106161
820000 , 266.59499848634005 , 1323.200024470687
830000 , 287.52499694600704 , 1208.4000197276473
840000 , 357.0399998057634 , 1281.700021609664
850000 , 274.7999948170036 , 711.099986590445
860000 , 189.13999660387634 , 447.5999914929271
870000 , 233.02999719418585 , 821.6000110805035
880000 , 343.93999851159754 , 1299.0000221803784
890000 , 239.50999550707638 , 611.6999878063798
900000 , 203.54499628171325 , 592.3999888077378
910000 , 211.7949969675392 , 622.4999876618385
920000 , 203.52499616257847 , 511.79998933523893
930000 , 171.979996862635 , 595.0999876484275
940000 , 178.72999687604607 , 611.4999877512455
950000 , 216.50499597042798 , 492.59999039024115
960000 , 166.69999708421528 , 552.2999894544482
970000 , 188.95499691292645 , 404.7999926581979
980000 , 270.2849971063435 , 1210.500018812716
990000 , 264.35999694131317 , 1108.0000152364373
1000000 , 164.2699970677495 , 610.5999881699681
1010000 , 221.82499586120247 , 859.5999824926257
1020000 , 335.01999605223534 , 1312.80002322793
1030000 , 227.1499972231686 , 681.5999882519245
1040000 , 268.7399949710816 , 726.4999860823154
1050000 , 211.6749966353178 , 589.8999887704849
1060000 , 192.83999647572637 , 512.4999902695417
1070000 , 278.13499801680445 , 1329.2000233903527
1080000 , 221.12999587506056 , 405.09999211877584
1090000 , 274.92999497912825 , 816.2999848052859
1100000 , 251.72999532558023 , 775.5999851375818
1110000 , 241.2599979698658 , 1091.0000160485506
1120000 , 246.85499540939927 , 801.2999854758382
1130000 , 302.04499417878685 , 1038.699979007244
1140000 , 187.70499645732343 , 347.49999302625656
1150000 , 235.50499560907483 , 529.5999894961715
1160000 , 208.9199961349368 , 622.9999876320362
1170000 , 299.3249945171177 , 859.8999829664826
1180000 , 259.63499577119944 , 588.2999881803989
1190000 , 206.31499640531837 , 772.6999853551388
1200000 , 244.03499558269976 , 611.0999879464507
