10000 , 185.1849970858544 , 419.8999933823943
10000 , 167.2299971446395 , 392.29999256134033
20000 , 168.1499972462654 , 392.3999926671386
30000 , 163.58999719731509 , 328.3999942019582
40000 , 146.7449975132942 , 399.59999191761017
50000 , 140.1549979828298 , 464.5999927595258
60000 , 146.51499793678522 , 446.9999926313758
70000 , 174.31499723121524 , 492.49999126046896
80000 , 158.62499766498803 , 576.7999890297651
90000 , 142.31999777331947 , 399.8999918103218
100000 , 138.72499774694444 , 392.79999293386936
10000 , 163.61999760977923 , 335.8999944627285
20000 , 145.47999796681106 , 329.4999949783087
30000 , 153.0049975182861 , 330.29999439418316
40000 , 175.64999727159739 , 420.79999293386936
50000 , 185.53999730832874 , 419.5999927222729
60000 , 190.91999680250882 , 492.79999055713415
70000 , 169.82999711111188 , 446.7999927327037
80000 , 138.89999826774002 , 273.8999974504113
90000 , 159.05999765396118 , 327.999995842576
100000 , 165.2849977247417 , 362.69999600946903
110000 , 136.62999802716075 , 328.4999952092767
120000 , 165.9449974872172 , 419.2999935299158
130000 , 134.68999817743898 , 278.49999641627073
140000 , 218.89499667808414 , 590.2999917194247
150000 , 167.71499730348586 , 329.79999558627605
160000 , 162.01999751925467 , 253.7999978736043
170000 , 187.17999693527818 , 444.9999920576811
180000 , 181.0549970354885 , 492.79999125003815
10000 , 198.8600006610155 , 421.4000016450882
20000 , 191.10500072948633 , 421.300002142787
30000 , 225.9850007493049 , 492.60000213980675
40000 , 218.57000064104795 , 448.1000020876527
50000 , 298.76000080518423 , 596.5000034943223
60000 , 231.70500081516803 , 492.3000031262636
70000 , 283.5850009869784 , 728.6000030115247
80000 , 355.7500010214746 , 984.9000034406781
90000 , 295.7700010530651 , 594.7000013664365
100000 , 221.02000058926643 , 523.3000005930662
110000 , 283.34500107243656 , 728.5000028982759
120000 , 404.22500176765027 , 730.0000026002526
130000 , 327.6800012480468 , 813.700003311038
140000 , 274.3300012178719 , 447.5000020265579
150000 , 279.3850011780858 , 728.0000034123659
160000 , 309.20500142276285 , 576.2000024393201
170000 , 370.3750016152859 , 729.8000039830804
180000 , 433.3150016952306 , 813.700000859797
190000 , 382.3100017402321 , 577.0000022128224
200000 , 429.9250018358231 , 814.0000032931566
210000 , 459.04000177942214 , 986.800004683435
220000 , 424.82000177390876 , 729.0000036805868
230000 , 339.38500126600263 , 726.6000026538968
240000 , 450.85500183068217 , 730.3000023365021
250000 , 305.75000114925206 , 730.0000028535724
260000 , 380.61000158935786 , 730.0000025257468
270000 , 415.74000197276473 , 722.2000040411949
280000 , 391.21000180095433 , 528.4000018313527
290000 , 409.5150017697364 , 814.6000025346875
300000 , 519.7150021038949 , 729.7000021636486
310000 , 581.4500027693808 , 815.2000033780932
320000 , 393.6150016374886 , 731.8000030815601
330000 , 437.70500192902983 , 816.3000039607286
340000 , 524.4050021879375 , 986.4000032320619
350000 , 269.2350011508912 , 525.7000022530556
360000 , 431.6200017519295 , 981.8000031635165
370000 , 529.2400022301823 , 985.9000048264861
380000 , 465.76500178948044 , 987.6000041291118
390000 , 437.58000177741053 , 983.400005504489
400000 , 258.545000968501 , 594.0000024735928
410000 , 364.5800014317036 , 983.3000006973743
420000 , 375.0600014850497 , 986.0000026673079
430000 , 346.8350014910102 , 727.9000037759542
440000 , 382.7850016012788 , 981.9000024348497
450000 , 444.0250021275133 , 866.8000039532781
460000 , 420.45000174678864 , 813.9000031799078
470000 , 446.9650018341839 , 986.60000243783
480000 , 384.00000154264274 , 814.2000033259392
490000 , 392.32000191845 , 986.1000062972307
500000 , 315.3350013256073 , 727.7000033706427
